transaction_id,customer_id,merchant_id,amount,currency,category,card_bin,card_last4,ip_country,billing_country,shipping_country,device_id,hour_of_day,day_of_week,velocity_count,customer_age_days,previous_orders,customer_lifetime_value,previous_disputes,return_rate,created_at,is_fraud,is_chargeback,is_return_fraud
txn_00009339,cust_001799,merchant_014,15160.02,INR,electronics,529014,4516,IN,IN,IN,28d1c465-ee51-4e95-963f-534dc5ba06e4,10,2,1,22,48,48577.15,0,0.28,2026-08-19T10:11:25.975994,0,0,0
txn_00009340,cust_011340,merchant_035,9400.41,INR,electronics,510669,0140,GB,GB,GB,e5e9c662-35c3-4df9-9769-d3d20cc2ea84,21,2,1,426,40,72842.76,3,0.14,2026-07-22T21:55:25.975994,0,0,0
txn_00009341,cust_000291,merchant_085,3118.66,INR,fashion,535428,8364,IN,IN,IN,a5e975de-37cf-436e-9aec-03503871d2ca,20,6,1,552,7,62591.52,0,0.43,2026-08-16T20:08:25.975994,0,0,0
txn_00009342,cust_011342,merchant_006,100524.66,INR,luxury,433410,4287,AE,AE,AE,5466c0d5-d5b7-42cd-84e1-3ad7c035f092,12,3,1,102,18,79584.59,0,0.49,2026-08-06T12:35:25.975994,0,0,0
txn_00009343,cust_011343,merchant_044,3747.53,INR,fashion,445317,9645,IN,IN,IN,3a0c1eb7-cced-4b4a-a8c9-08c462d22122,10,2,1,601,30,87162.67,2,0.48,2026-06-17T10:10:25.975994,0,0,0
txn_00009344,cust_001868,merchant_042,3046.96,INR,fashion,477173,7630,IN,IN,IN,1ec6bdec-bf74-452a-8628-8497b929de9b,16,1,1,205,13,16800.51,0,0.04,2026-07-07T16:45:25.975994,0,0,0
txn_00009345,cust_011345,merchant_007,1844.6,INR,digital_goods,569609,4359,IN,IN,IN,9257301a-b2f1-461d-b5c8-33f94dbea6ad,18,0,1,502,28,52405.1,2,0.44,2026-08-03T18:42:25.975994,0,0,0
txn_00009346,cust_000047,merchant_013,3539.71,INR,fashion,579453,9447,IN,IN,IN,314a771d-4d25-4f42-9a7a-78f15d5abc24,23,4,1,448,49,90076.68,3,0.15,2026-07-10T23:52:25.975994,0,0,0
txn_00009347,cust_001395,merchant_005,2182.23,INR,groceries,450802,0848,IN,IN,IN,58e2ebe1-4730-4a1a-8643-b7612e806fdd,8,1,1,219,10,72194.63,3,0.22,2026-08-11T08:02:25.975994,0,0,0
txn_00009348,cust_011348,merchant_050,2712.22,INR,digital_goods,599867,0984,IN,IN,IN,70f763b4-1bf7-4186-bbc3-22caca64696c,19,0,1,228,47,34727.69,1,0.33,2026-06-15T19:56:25.975994,0,0,0
txn_00009349,cust_011349,merchant_067,1694.21,INR,digital_goods,530394,5257,IN,IN,IN,faa9e16c-7cd0-44c5-9683-b0fc4e913d54,7,4,1,48,36,23377.06,1,0.18,2026-08-28T07:30:25.975994,0,0,0
txn_00009350,cust_001840,merchant_025,17644.8,INR,electronics,512547,3099,IN,IN,IN,9aadb8b2-c921-42d6-a46c-4cec71175dbd,16,0,1,213,19,90659.02,0,0.43,2026-06-22T16:05:25.975994,0,0,0
txn_00009351,cust_001599,merchant_048,63560.54,INR,luxury,544556,1691,IN,IN,IN,0c1b394a-5280-4d05-b6f2-d460080c2708,15,6,1,277,41,20222.41,1,0.47,2026-08-09T15:09:25.975994,0,0,0
txn_00009352,cust_000588,merchant_003,906.53,INR,groceries,491015,4351,IN,IN,IN,6b2aa1c6-e029-49a8-b964-665cb178b781,1,1,1,383,10,54997.6,1,0.24,2026-06-16T01:38:25.975994,0,0,0
txn_00009353,cust_011353,merchant_071,16316.31,INR,electronics,425487,6989,IN,IN,IN,123a6fa1-1c64-402b-8063-04a9eefbda46,11,0,1,154,35,15487.76,0,0.08,2026-08-17T11:58:25.975994,0,0,0
txn_00009354,cust_011354,merchant_040,5090.61,INR,electronics,558640,4364,IN,IN,IN,0918f64a-b79a-4efd-adf2-dad5bb002459,9,3,1,698,40,47687.42,2,0.32,2026-07-16T09:29:25.975994,0,0,0
txn_00009355,cust_011355,merchant_100,3818.58,INR,fashion,453898,1591,IN,IN,IN,f4040f08-8213-47f4-b709-f5ed9fd1749a,21,1,1,568,15,49994.09,3,0.26,2026-06-09T21:18:25.975994,0,0,0
txn_00009356,cust_001542,merchant_004,2782.41,INR,digital_goods,470007,0530,IN,IN,IN,a8f5a3fa-389e-4cc9-af02-fff3ac387394,4,5,1,334,11,34523.2,0,0.17,2026-07-04T04:38:25.975994,0,0,0
txn_00009357,cust_011357,merchant_078,4359.62,INR,fashion,598482,2766,IN,IN,IN,1f4356ea-5d6b-4aca-af4a-a309008cca04,7,6,1,492,33,53172.16,3,0.02,2026-06-28T07:44:25.975994,0,0,0
txn_00009358,cust_011358,merchant_048,2462.28,INR,fashion,443141,7297,IN,GB,GB,e75c6ddb-287b-40a6-bac4-766f84707cb7,13,0,1,614,1,45056.26,3,0.25,2026-06-29T13:41:25.975994,0,0,0
txn_00009359,cust_011359,merchant_045,3501.3,INR,fashion,510984,1605,IN,IN,IN,2b20ce31-d31c-4f90-aefd-814692cd8541,21,1,1,270,32,74440.99,2,0.34,2026-06-16T21:19:25.975994,0,0,0
txn_00009360,cust_011360,merchant_100,30570.24,INR,electronics,496249,2376,US,US,US,17d8b3fc-2732-4993-b3c3-15d029ad6d76,7,3,1,503,42,62571.38,2,0.41,2026-08-13T07:57:25.975994,0,0,0
txn_00009361,cust_000014,merchant_072,6082.99,INR,fashion,497959,9566,IN,IN,IN,e35cd3cc-f1e5-44f0-b262-4b00efa994a8,8,1,1,500,8,40161.91,1,0.16,2026-08-04T08:40:25.975994,0,0,0
txn_00009362,cust_011362,merchant_045,2956.56,INR,fashion,466549,4133,IN,IN,IN,f27a41f6-d504-4835-b69f-ee966992c97b,9,4,1,358,10,23174.66,3,0.14,2026-06-12T09:38:25.975994,0,0,0
txn_00009363,cust_011363,merchant_024,16082.15,INR,electronics,440321,3292,IN,IN,IN,c6a81fd7-1a3f-448a-9b0d-6285dc8971c4,9,1,1,50,0,67180.93,0,0.49,2026-08-25T09:20:25.975994,0,0,0
txn_00009364,cust_011364,merchant_009,2614.1,INR,groceries,554293,8103,IN,IN,IN,695e8de9-c688-4ced-a0fb-f2c44f04ce09,18,1,1,627,32,20090.7,2,0.23,2026-08-04T18:45:25.975994,0,0,0
txn_00009365,cust_000045,merchant_032,23608.86,INR,luxury,555105,1329,IN,IN,IN,4a3ae0fd-952b-4f6c-b39c-fca3c4e8361b,6,1,1,159,47,24418.07,3,0.03,2026-08-11T06:51:25.975994,0,0,0
txn_00009366,cust_011366,merchant_073,1701.67,INR,digital_goods,436745,3439,US,US,US,28651d1d-9bb4-4f2b-a16c-7583c69064c4,4,4,1,495,1,9000.43,1,0.02,2026-07-24T04:23:25.975994,0,0,0
txn_00009367,cust_011367,merchant_078,48747.85,INR,jewelry,440181,2550,US,US,US,393b2853-d41e-48fe-9441-69afee7099cf,23,0,1,502,10,33024.77,1,0.34,2026-08-31T23:47:25.975994,0,0,0
txn_00009368,cust_011368,merchant_003,24426.06,INR,electronics,514527,8587,US,US,US,c77063bf-9358-49da-a9fc-2a2f0dbf08c5,23,5,1,89,30,1240.29,2,0.39,2026-07-25T23:02:25.975994,0,0,0
txn_00009369,cust_011369,merchant_020,18041.63,INR,electronics,592983,6895,IN,IN,IN,95c37690-0d8d-44df-813c-8010863b2a93,11,6,1,444,33,80033.52,3,0.5,2026-08-09T11:16:25.975994,0,0,0
txn_00009370,cust_011370,merchant_005,7064.87,INR,electronics,543213,1799,IN,IN,IN,3b13e954-5f09-491a-bdee-7f451c0378a7,9,5,1,449,4,35894.94,3,0.35,2026-06-27T09:11:25.975994,0,0,0
txn_00009371,cust_011371,merchant_091,2926.06,INR,fashion,490417,5490,IN,IN,IN,4193e52d-f914-4254-a457-7d68cffa97ed,6,2,1,483,37,76537.44,0,0.22,2026-09-02T06:17:25.975994,0,0,0
txn_00009372,cust_011372,merchant_094,11168.45,INR,electronics,570795,8557,US,US,US,055556ff-6a34-42cc-ad21-017a9eb28b52,19,1,1,450,45,37129.32,0,0.12,2026-06-23T19:21:25.975994,0,0,0
txn_00009373,cust_011373,merchant_071,3540.02,INR,fashion,583899,1881,IN,IN,IN,9bcebcb1-3fe7-476a-b6f1-f935812a23a9,21,5,1,105,28,65907.62,0,0.07,2026-06-20T21:01:25.975994,0,0,0
txn_00009374,cust_011374,merchant_073,2001.58,INR,fashion,591362,4575,IN,IN,IN,d249759d-08df-4e6c-90d6-1e03a5684baa,7,2,1,599,12,70520.38,0,0.37,2026-08-26T07:54:25.975994,0,0,0
txn_00009375,cust_011375,merchant_071,29938.98,INR,luxury,549467,2263,IN,IN,IN,dd18fd59-f088-4b1b-8534-eda0dff3827e,13,3,1,403,44,35598.8,1,0.26,2026-06-11T13:18:25.975994,0,0,0
txn_00009376,cust_011376,merchant_068,5342.09,INR,electronics,487582,1134,IN,IN,IN,aeccdd33-25c3-42a6-b2dc-a14251869e99,7,1,1,708,42,83990.55,2,0.14,2026-06-09T07:50:25.975994,0,0,0
txn_00009377,cust_011377,merchant_017,2763.14,INR,groceries,478856,1546,US,US,US,fcb133d6-ee04-4701-b613-b77647f32f6b,2,6,1,638,9,24907.65,1,0.11,2026-06-21T02:18:25.975994,0,0,0
txn_00009378,cust_011378,merchant_008,12282.37,INR,electronics,438943,2105,IN,US,US,a9907b02-521b-48dd-b7ac-62c9c4c05853,7,1,1,256,14,4782.28,3,0.27,2026-07-07T07:45:25.975994,0,0,0
txn_00009379,cust_011379,merchant_046,16226.13,INR,electronics,557513,3424,GB,GB,GB,e2fa6d24-7203-4162-80ab-d701e36cf137,20,5,1,69,32,46359.65,0,0.34,2026-08-08T20:10:25.975994,0,0,0
txn_00009380,cust_011380,merchant_008,14983.22,INR,electronics,573647,4172,IN,IN,IN,624d996f-a564-4bda-9541-e4a96738fd11,21,1,1,670,9,17702.55,2,0.25,2026-07-21T21:55:25.975994,0,0,0
txn_00009381,cust_001899,merchant_030,879.63,INR,groceries,516845,9668,IN,IN,IN,ece9a3e4-2938-4367-94b1-cc04fdefb2b8,22,0,1,139,13,94241.42,3,0.02,2026-08-10T22:29:25.975994,0,0,0
txn_00009382,cust_011382,merchant_033,7992.61,INR,electronics,529693,5394,GB,GB,GB,b3b35807-6c9b-486f-9956-b3bc5ba5a643,7,2,1,508,47,87738.15,3,0.49,2026-07-22T07:11:25.975994,0,0,0
txn_00009383,cust_011383,merchant_042,907.38,INR,groceries,445116,6594,IN,IN,IN,480c64e9-5b8c-47dd-a864-842916dc9fee,22,2,1,85,1,67029.16,3,0.06,2026-07-22T22:58:25.975994,0,0,0
txn_00009384,cust_011384,merchant_063,34828.6,INR,luxury,443994,1059,IN,IN,IN,10c35499-4920-4c54-b27d-23953f95d6fb,7,1,1,38,50,62143.98,0,0.38,2026-08-11T07:45:25.975994,0,0,0
txn_00009385,cust_011385,merchant_094,18017.68,INR,electronics,547909,7316,IN,IN,IN,03280c70-20b6-4849-9a8b-ede7ebbe824c,20,1,1,306,17,67304.03,3,0.34,2026-06-23T20:23:25.975994,0,0,0
txn_00009386,cust_011386,merchant_070,10076.35,INR,electronics,518542,7313,IN,IN,IN,5e386904-31bb-4691-b37b-ebc74671f1c0,22,5,1,410,10,40460.51,0,0.09,2026-08-29T22:28:25.975994,0,0,0
txn_00009387,cust_011387,merchant_055,119733.49,INR,luxury,434127,2109,IN,IN,IN,bf2d1eed-aae9-439c-89c3-da047937b3a1,18,6,1,409,2,38518.82,1,0.23,2026-06-14T18:50:25.975994,0,0,0
txn_00009388,cust_011388,merchant_075,5013.77,INR,fashion,498871,4954,GB,GB,GB,f12363c5-1b86-44b2-8560-4e1255aa0843,18,3,1,202,35,1038.86,3,0.1,2026-06-11T18:42:25.975994,0,0,0
txn_00009389,cust_011389,merchant_034,2247.11,INR,groceries,475508,6347,IN,IN,IN,2db3434d-90e3-47a4-9ec8-85e85a9c65ef,10,4,1,3,7,63446.11,3,0.13,2026-08-07T10:31:25.975994,0,0,0
txn_00009390,cust_000257,merchant_002,14128.88,INR,electronics,475422,0269,IN,IN,IN,605e3f0f-6c17-4a70-9351-a68348232438,5,3,1,647,15,33025.41,0,0.41,2026-08-20T05:50:25.975994,0,0,0
txn_00009391,cust_011391,merchant_036,6396.51,INR,fashion,513131,2726,IN,IN,IN,de62fc84-cd2e-4f17-a9ff-cf635a4152b7,3,3,1,88,10,37293.21,1,0.42,2026-08-27T03:05:25.975994,0,0,0
txn_00009392,cust_011392,merchant_081,2690.18,INR,fashion,487750,0982,US,US,US,1488008c-9ef9-4543-b075-83ef777175cf,18,3,1,455,39,43116.35,1,0.15,2026-06-11T18:26:25.975994,0,0,0
txn_00009393,cust_011393,merchant_040,14767.36,INR,electronics,435054,9767,IN,IN,IN,845257c3-78e7-42b3-99d5-9c69c40c4dcc,15,3,1,254,34,25591.51,1,0.47,2026-07-09T15:22:25.975994,0,0,0
txn_00009394,cust_011394,merchant_047,16330.55,INR,electronics,496216,2832,IN,IN,IN,5d9f96b1-91bc-47e8-94a0-c1591d2173a4,0,3,1,125,11,23086.91,0,0.22,2026-08-20T00:32:25.975994,0,0,0
txn_00009395,cust_011395,merchant_091,35509.04,INR,jewelry,479759,2105,IN,IN,IN,06e2fd67-9e56-4f66-9ebb-8d369321179a,10,6,1,139,19,46119.16,0,0.13,2026-06-21T10:43:25.975994,0,0,0
txn_00009396,cust_000602,merchant_062,20625.01,INR,electronics,414683,9184,IN,IN,IN,9057c807-1eff-4be9-b720-d5ba4daf095b,1,1,1,452,21,58679.35,2,0.3,2026-09-01T01:15:25.975994,0,0,0
txn_00009397,cust_001604,merchant_035,1182.82,INR,groceries,436551,0841,AE,AE,AE,bc25fba3-4adf-42b8-a8ed-3e408230660c,1,6,1,684,30,85674.65,0,0.04,2026-07-19T01:10:25.975994,0,0,0
txn_00009398,cust_011398,merchant_087,1532.12,INR,digital_goods,467544,4807,IN,IN,IN,7128a89f-9d4d-4189-a81d-d56d0226c99f,22,6,1,642,49,9313.16,3,0.05,2026-08-30T22:08:25.975994,0,0,0
txn_00009399,cust_011399,merchant_071,2065.59,INR,groceries,474536,9175,IN,IN,IN,d94fdf1a-b2e7-4664-a6a9-63c0f1b04a22,10,3,1,657,29,36231.71,1,0.22,2026-07-30T10:49:25.975994,0,0,0
txn_00009400,cust_001604,merchant_003,21448.8,INR,electronics,533757,5528,IN,IN,IN,ab2d7f0f-e1a3-46f4-a5fa-743bfc21c74b,2,0,1,700,28,47356.44,2,0.12,2026-07-20T02:31:25.975994,0,0,0
txn_00009401,cust_011401,merchant_065,12321.86,INR,electronics,594227,9672,IN,IN,IN,0c771954-438b-462f-a4fc-4652cf5897df,2,2,1,338,0,4002.47,3,0.14,2026-06-17T02:08:25.975994,0,0,0
txn_00009402,cust_011402,merchant_067,1356.65,INR,fashion,544151,6329,IN,IN,IN,477b515b-86dc-483c-a1de-2d408a74b3ef,14,0,1,300,32,85.03,1,0.11,2026-08-17T14:07:25.975994,0,0,0
txn_00009403,cust_011403,merchant_065,22538.34,INR,jewelry,532975,2116,US,US,US,2fe5209c-b5be-45ae-88f1-5643c5ea5dcc,6,1,1,295,50,93118.89,1,0.31,2026-09-01T06:29:25.975994,0,0,0
txn_00009404,cust_011404,merchant_094,4097.49,INR,fashion,545418,0700,IN,IN,IN,19123a51-d6e6-4da6-b1e3-4d71fb33c791,18,0,1,674,35,67401.21,3,0.48,2026-07-13T18:07:25.975994,0,0,0
txn_00009405,cust_000152,merchant_064,36994.11,INR,electronics,573258,8629,US,US,US,44895f4b-99c2-46b8-bb4c-e5f0cc4fe44e,12,1,1,551,36,96070.83,2,0.4,2026-06-23T12:49:25.975994,0,0,0
txn_00009406,cust_011406,merchant_094,8240.58,INR,electronics,431117,8699,IN,IN,IN,23ebe43a-a33c-4ef7-a0b2-8b73ba34d8ff,9,6,1,343,17,26113.97,3,0.43,2026-06-07T09:21:25.975994,0,0,0
txn_00009407,cust_011407,merchant_087,2423.78,INR,fashion,557179,9694,US,US,US,21ef0870-3917-45eb-a371-7b7f4d41d947,11,6,1,482,6,45249.36,2,0.41,2026-06-07T11:39:25.975994,0,0,0
txn_00009408,cust_011408,merchant_003,2469.24,INR,fashion,450733,5813,IN,IN,IN,86f49a0a-f9fd-49dc-a8a1-1ea4a4bf309a,19,4,1,255,13,71698.63,0,0.09,2026-07-24T19:59:25.975994,0,0,0
txn_00009409,cust_011409,merchant_008,2954.61,INR,groceries,483301,8895,AE,AE,AE,c043d082-08ab-45a4-9481-b1c5888304d4,6,0,1,388,42,82174.36,0,0.14,2026-07-20T06:40:25.975994,0,0,0
txn_00009410,cust_011410,merchant_046,14740.21,INR,electronics,441344,5732,IN,IN,IN,d51477e9-9d3d-48cb-b8f2-f3e59e65c53f,7,2,1,445,15,87917.64,2,0.06,2026-09-02T07:59:25.975994,0,0,0
txn_00009411,cust_011411,merchant_019,9529.45,INR,electronics,423985,4626,IN,IN,IN,51fc7d94-aaca-4b7c-a41f-c4f64de78301,7,0,1,579,23,28718.74,1,0.14,2026-07-27T07:04:25.975994,0,0,0
txn_00009412,cust_011412,merchant_030,1983.4,INR,groceries,480320,5425,IN,IN,IN,1653b660-a605-4726-9955-cf9cf6228fc6,16,4,1,346,12,78326.79,1,0.47,2026-08-21T16:02:25.975994,0,0,0
txn_00009413,cust_001444,merchant_033,1633.67,INR,digital_goods,565020,3509,IN,IN,IN,6db44690-738b-4f2c-b36c-69b1b7df09d6,10,5,1,557,22,43031.66,2,0.28,2026-07-04T10:15:25.975994,0,0,0
txn_00009414,cust_011414,merchant_080,1626.48,INR,fashion,559167,2624,IN,IN,IN,36c5c3ba-34a0-4957-9857-6d8ae3f812f2,19,6,1,185,40,95446.39,3,0.45,2026-06-14T19:00:25.975994,0,0,0
txn_00009415,cust_011415,merchant_010,31996.81,INR,luxury,453457,4110,IN,IN,IN,0ba8ab8c-0d31-46b4-ad87-2bf979c9b4c0,7,2,1,322,30,77939.89,0,0.1,2026-08-19T07:54:25.975994,0,0,0
txn_00009416,cust_000628,merchant_043,35697.16,INR,electronics,547963,1533,IN,IN,IN,25d8e4f7-75ff-493a-932a-8545ff914507,3,4,1,325,36,64745.13,3,0.08,2026-08-07T03:21:25.975994,0,0,0
txn_00009417,cust_011417,merchant_048,3635.39,INR,fashion,563275,7667,IN,US,US,e3f1bed2-949e-4852-b9d9-ed3d2fe4d134,23,0,1,697,12,10015.08,3,0.23,2026-08-31T23:39:25.975994,0,0,0
txn_00009418,cust_011418,merchant_085,2110.72,INR,digital_goods,410742,8848,IN,IN,IN,7e656ac4-2bb7-41c3-9e22-1d14e705c5b0,13,0,1,272,34,66475.89,3,0.26,2026-06-15T13:55:25.975994,0,0,0
txn_00009419,cust_011419,merchant_022,1323.82,INR,groceries,594055,3766,IN,US,US,a8ad5dd7-532e-4eee-b8f4-fdba89ce1005,20,6,1,723,42,2773.01,1,0.04,2026-08-02T20:13:25.975994,0,0,0
txn_00009420,cust_011420,merchant_037,17359.23,INR,electronics,517901,3608,IN,IN,IN,c1007998-c974-45c4-a38c-387a12a8d1f2,23,0,1,188,20,6017.87,2,0.01,2026-08-24T23:20:25.975994,0,0,0
txn_00009421,cust_011421,merchant_088,17256.14,INR,electronics,589795,5334,IN,IN,IN,5dd04cf4-4e2f-4620-9da3-5b6c57242ab1,0,1,1,249,17,81769.08,0,0.05,2026-07-21T00:52:25.975994,0,0,0
txn_00009422,cust_011422,merchant_031,3471.88,INR,fashion,424629,5417,IN,IN,IN,78c1c144-c1ae-4609-90d7-ed2ec8b82c25,6,4,1,551,40,3263.03,0,0.17,2026-08-07T06:38:25.975994,0,0,0
txn_00009423,cust_011423,merchant_083,1588.65,INR,groceries,582461,4538,US,US,US,77340ad2-007e-41f0-87bf-85b80e004316,7,0,1,275,3,80181.24,0,0.08,2026-07-20T07:41:25.975994,0,0,0
txn_00009424,cust_011424,merchant_002,2316.05,INR,groceries,461243,2243,IN,IN,IN,eb4078db-51e2-4feb-8bcb-d1b3bdd12da5,9,1,1,247,24,20485.83,3,0.43,2026-08-25T09:42:25.975994,0,0,0
txn_00009425,cust_011425,merchant_017,15174.29,INR,electronics,460252,8419,IN,IN,IN,4eee3503-eb6a-48f3-9b6f-2c4ba2d3f90e,21,0,1,726,29,69046.83,3,0.24,2026-08-03T21:41:25.975994,0,0,0
txn_00009426,cust_011426,merchant_048,1839.77,INR,fashion,582378,2099,IN,IN,IN,6894a00e-333d-4cbc-a27d-1981567d157c,2,6,1,47,12,74128.72,2,0.33,2026-07-19T02:04:25.975994,0,0,0
txn_00009427,cust_011427,merchant_027,2208.69,INR,fashion,529212,1412,IN,IN,IN,7a1be459-2fdb-452f-a139-d69f8fa99bdc,7,5,1,631,6,45544.66,0,0.45,2026-06-20T07:24:25.975994,0,0,0
txn_00009428,cust_011428,merchant_007,557.64,INR,groceries,566178,9108,IN,IN,IN,89ca69c5-ac7e-497e-aeaf-d63a1ae07633,22,3,1,692,10,15953.0,3,0.04,2026-07-23T22:59:25.975994,0,0,0
txn_00009429,cust_011429,merchant_017,41324.63,INR,electronics,562157,0742,IN,IN,IN,afa44557-d2a0-48bd-b73a-8f7f35cfb4e0,16,1,1,713,14,92494.23,2,0.03,2026-06-30T16:15:25.975994,0,0,0
txn_00009430,cust_011430,merchant_085,2309.06,INR,groceries,531231,8629,IN,US,US,e391f98d-3add-45a6-9be6-5e32b30ec638,20,5,1,183,36,40768.74,0,0.49,2026-08-15T20:37:25.975994,0,0,0
txn_00009431,cust_011431,merchant_063,9904.76,INR,electronics,478217,3947,IN,IN,IN,d43d22e0-73c8-44e9-9510-5fb72a6d8f1b,23,2,1,129,10,67361.58,1,0.43,2026-09-02T23:56:25.975994,0,0,0
txn_00009432,cust_000966,merchant_006,1302.84,INR,groceries,497905,5944,IN,IN,IN,ae773a08-c381-40d4-a89b-82f8f8395d33,6,3,1,232,47,25084.18,1,0.17,2026-08-06T06:32:25.975994,0,0,0
txn_00009433,cust_001868,merchant_070,36364.2,INR,luxury,490615,0689,IN,IN,IN,f3fb9835-9a9d-4b81-a8fd-a0dfe6541c0a,5,1,1,75,12,62588.75,0,0.49,2026-07-21T05:09:25.975994,0,0,0
txn_00009434,cust_011434,merchant_085,6487.56,INR,fashion,455787,9166,AE,AE,AE,3118aa64-54e3-4377-81ac-aade75fa1d4b,0,0,1,131,8,3971.3,0,0.32,2026-08-03T00:54:25.975994,0,0,0
txn_00009435,cust_011435,merchant_080,983.35,INR,digital_goods,436483,7188,IN,IN,IN,32b15a9d-d940-459d-842a-4dfb531f31c9,22,2,1,688,38,57619.65,1,0.31,2026-08-19T22:11:25.975994,0,0,0
txn_00009436,cust_011436,merchant_014,1588.36,INR,groceries,487736,7579,IN,IN,IN,44ba937c-5086-4e2a-b1a3-3e4180ed6719,14,4,1,329,35,99336.14,1,0.41,2026-07-31T14:20:25.975994,0,0,0
txn_00009437,cust_001416,merchant_022,2841.55,INR,fashion,515269,9616,IN,IN,IN,b9fd508b-44f7-4903-9cef-6c0f14f3f216,0,4,1,525,46,30257.34,2,0.06,2026-08-28T00:08:25.975994,0,0,0
txn_00009438,cust_011438,merchant_042,3023.96,INR,digital_goods,594051,5872,IN,IN,IN,f9863665-f817-40db-aa87-ee56c56f9754,13,2,1,346,22,20959.56,0,0.26,2026-09-02T13:20:25.975994,0,0,0
txn_00009439,cust_011439,merchant_072,47466.22,INR,luxury,455667,9907,IN,IN,IN,cf8a3cb0-dff6-454a-92de-b972fa708277,18,6,1,535,33,21822.65,3,0.16,2026-07-12T18:41:25.975994,0,0,0
txn_00009440,cust_011440,merchant_044,1245.46,INR,fashion,523761,9112,IN,IN,IN,5c538eaa-5a53-40f8-9948-f51701c1b516,22,5,1,43,20,32823.64,0,0.37,2026-06-13T22:14:25.975994,0,0,0
txn_00009441,cust_011441,merchant_013,13230.06,INR,electronics,580822,9128,IN,IN,IN,8f813911-b638-4784-935b-a682e6e8cfd8,19,3,1,672,41,43639.56,2,0.45,2026-07-02T19:19:25.975994,0,0,0
txn_00009442,cust_011442,merchant_041,922.55,INR,groceries,575130,2283,US,US,US,98f2cc34-432c-4540-adf5-622c616f6ebd,18,2,1,441,50,16757.27,1,0.45,2026-08-05T18:14:25.975994,0,0,0
txn_00009443,cust_001809,merchant_091,15608.88,INR,electronics,493638,0854,IN,IN,IN,21249b3f-01f2-4f91-b88f-3cf092ff1ba1,14,4,1,691,13,57438.23,1,0.19,2026-08-07T14:17:25.975994,0,0,0
txn_00009444,cust_001825,merchant_039,6145.38,INR,fashion,544321,3645,IN,IN,IN,8d7ec08e-f06a-4fa6-9cdc-dfad7ecdb84f,17,5,1,591,35,48687.83,2,0.49,2026-08-22T17:42:25.975994,0,0,0
txn_00009445,cust_011445,merchant_054,628.61,INR,groceries,532484,0547,IN,IN,IN,002ccd5c-9473-40de-9f18-0c43659f8117,9,6,1,62,30,77914.23,2,0.22,2026-07-12T09:08:25.975994,0,0,0
txn_00009446,cust_011446,merchant_029,10053.68,INR,electronics,555218,2842,IN,IN,IN,7ca01a55-c716-43fe-b005-1e52a01aff53,5,3,1,576,6,74698.8,2,0.5,2026-07-30T05:33:25.975994,0,0,0
txn_00009447,cust_001697,merchant_071,1137.83,INR,groceries,565535,3173,IN,US,US,601b7cf7-f142-4869-88e5-8e19888ab3dd,18,5,1,696,19,31993.03,3,0.23,2026-07-11T18:17:25.975994,0,0,0
txn_00009448,cust_011448,merchant_018,12394.27,INR,electronics,542403,5007,IN,IN,IN,d369ab27-a9c8-48ce-aa0c-9f3ff97e5cfc,21,4,1,501,36,1338.04,2,0.19,2026-08-07T21:06:25.975994,0,0,0
txn_00009449,cust_011449,merchant_002,2895.65,INR,digital_goods,443024,4195,AE,AE,AE,423422fa-2f61-40af-9f86-f9704d0931cc,22,6,1,99,44,99929.73,3,0.36,2026-06-07T22:24:25.975994,0,0,0
txn_00009450,cust_011450,merchant_100,1833.77,INR,digital_goods,448733,5279,US,US,US,b4c85e47-76c0-45e3-a01d-d838d0aa1ef0,14,5,1,375,22,8674.94,2,0.1,2026-06-27T14:13:25.975994,0,0,0
txn_00009451,cust_011451,merchant_033,18466.38,INR,electronics,440079,4218,IN,IN,IN,891197c5-ccc7-41f8-8372-f7aa315b7b07,5,5,1,690,7,98689.24,2,0.16,2026-08-15T05:41:25.975994,0,0,0
txn_00009452,cust_011452,merchant_033,10969.99,INR,electronics,471125,5656,IN,IN,IN,70d520eb-03a3-4b82-a431-fc8484262ccf,21,0,1,341,4,62096.04,3,0.49,2026-06-29T21:47:25.975994,0,0,0
txn_00009453,cust_011453,merchant_070,2243.66,INR,digital_goods,571240,0560,IN,IN,IN,b8908484-7d98-419d-b2bf-8fa534b03e6d,17,4,1,454,35,61224.23,1,0.09,2026-08-07T17:17:25.975994,0,0,0
txn_00009454,cust_000669,merchant_051,2950.71,INR,digital_goods,543865,8484,US,US,US,0b314024-1942-4c93-b2cb-66d7a078ebfa,8,5,1,19,1,2114.57,0,0.42,2026-06-13T08:33:25.975994,0,0,0
txn_00009455,cust_011455,merchant_037,2080.2,INR,fashion,496321,2948,IN,IN,IN,510a8a43-8fe4-4302-85c0-8b54d30046d6,16,0,1,614,13,17680.76,3,0.43,2026-06-08T16:30:25.975994,0,0,0
txn_00009456,cust_011456,merchant_083,4433.95,INR,fashion,491648,4461,IN,IN,IN,3a9cf706-6b17-4562-bd8b-cc3103e6f990,13,5,1,619,1,53502.6,0,0.01,2026-06-20T13:12:25.975994,0,0,0
txn_00009457,cust_011457,merchant_025,3079.6,INR,fashion,555446,0832,IN,IN,IN,e722f955-0b5e-4252-86f6-da75a5d497a0,17,2,1,220,36,94932.5,1,0.14,2026-08-05T17:13:25.975994,0,0,0
